,fid,plotid,images,mon_images,bfast_change,bfast_magnitude,bfast_means,cusum_change,cusum_confidence,cusum_magnitude,red_mean,red_sd,red_min,red_max,nir_mean,nir_sd,nir_min,nir_max,swir1_mean,swir1_sd,swir1_min,swir1_max,swir2_mean,swir2_sd,swir2_min,swir2_max,ndfi_mean,ndfi_sd,ndfi_min,ndfi_max,brightness,brightne_1,brightne_2,brightne_3,greenness_,greennes_1,greennes_2,greennes_3,wetness_me,wetness_sd,wetness_mi,wetness_ma,bs_slope_max,bs_slope_sd,bs_slope_min,bs_slope_mean,ccdc_change,ccdc_magnitude,aspect,dw_class_mode,dw_tree_prob__max,dw_tree_prob__min,dw_tree_prob__stdDev,dw_tree_prob_mean,elevation,esa_lc20,esa_lc21,esri_lc17,esri_lc18,esri_lc19,esri_lc20,esri_lc21,gfc_gain,gfc_loss,gfc_lossye,gfc_tc00,lang_tree_,potapov_tree_height,slope,tmf_2015,tmf_2016,tmf_2017,tmf_2018,tmf_2019,tmf_2020,tmf_defyea,tmf_degyea,tmf_main,tmf_sub,geometry,lon,lat
21,22,73245,200,109,2018.57,137.54354858398438,-0.854228734970093,2017.255,0.689883472849989,47534.00714285708,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,8875.085714285713,1218.8501149051845,5701.0,10000.0,-141.97012306486772,38.070875451685055,-32.76248170695235,-300.5084653164339,2018.701,-2307.191037515191,281.0,1.0,75.0,10.0,14.0,62.0,154.0819549560547,30.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,12.0,97.0,18.0,7.0,10.0,2.0,2.0,3.0,3.0,3.0,3.0,2017.0,2010.0,43.0,42.0,POINT (-90.84735262114589 16.78884989880274),-90.84735262114589,16.78884989880274
22,23,74627,241,113,-1.0,0.0,0.0,2016.09,0.379592645468929,30531.512831858374,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,8640.88849557522,1515.4126642372298,4463.8,10000.0,190.04885663220506,51.26245193255904,376.37468093766336,20.061618070362893,0.0,0.0,245.0,1.0,74.0,3.0,9.0,64.0,956.5864868164062,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,21.0,13.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.48543706818343 16.646939007776826),-93.48543706818343,16.646939007776826
23,24,74628,261,131,-1.0,0.0,0.0,2020.099,0.107115969567544,47083.0777717194,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,6807.478680479825,3008.3588237444524,732.75,10000.0,35.45814059580509,90.67573745653216,311.76729912176876,-245.2081908471253,0.0,0.0,256.0,1.0,74.0,8.0,15.0,56.0,918.6708374023438,10.0,10.0,2.0,2.0,11.0,11.0,2.0,0.0,0.0,,62.0,17.0,13.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.44082376214371 16.6443839428732),-93.44082376214371,16.6443839428732
24,25,75092,205,111,2018.57,2062.171875,1.263693809509277,2019.995,0.593257009937458,68517.16636636636,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,5707.094294294295,2284.6155828133783,501.0,9822.333333333334,162.1333325339858,89.75260243809596,440.99221851849995,-116.18911615673389,2020.258,-5313.521943594647,42.0,2.0,49.0,2.0,9.0,10.0,147.59527587890625,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0,9.0,100.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2009.0,0.0,43.0,41.0,POINT (-90.60067960997031 16.363041421007086),-90.60067960997031,16.363041421007086
25,26,75093,218,114,2015.548,2593.18115234375,2.623211145401001,2015.701,0.567304428132074,56528.367042606515,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,6990.498872180451,1963.4072725505032,1372.2,9688.666666666666,233.26785951068297,72.7814323572,496.3788710050774,13.014811631526916,0.0,0.0,174.0,2.0,40.0,2.0,8.0,10.0,154.48480224609375,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0,5.0,52.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1998.0,0.0,43.0,41.0,POINT (-90.55429158171133 16.359429549153795),-90.55429158171133,16.359429549153795
26,27,75292,204,104,-1.0,0.0,0.0,2016.074,0.19587465843449,2009.2628205128094,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,9931.221474358974,133.82737566714243,9441.0,10000.0,0.718286859620807,4.493032458029093,15.51396576164869,-13.650465741495008,2019.337,13.55316806294286,153.0,1.0,76.0,26.0,7.0,72.0,144.7281494140625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,89.0,16.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1998.0,20.0,21.0,POINT (-90.60515208832692 16.317349012512427),-90.60515208832692,16.317349012512427
27,28,75293,203,102,2019.14,-624.857177734375,-1.4115149974823,2018.175,0.529746838612803,44659.82843137252,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,7879.070588235294,1846.383382499368,2011.0,10000.0,-331.97718566814393,55.767420676254105,-155.19422968506342,-530.9407503756627,2021.745,-1809.818784499544,114.0,1.0,74.0,5.0,23.0,41.0,129.2467803955078,30.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,59.0,7.0,0.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-90.5579034535646 16.314459515029792),-90.5579034535646,16.314459515029792
28,29,75294,214,119,2018.0,769.3464965820312,0.84290486574173,2015.175,0.461925713956009,35010.43419367749,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,8176.690876350541,1504.173186096828,3069.0,10000.0,233.53656242809222,56.40369026537564,411.042140154498,30.077795650226527,2015.351,-2424.694269780556,85.0,1.0,74.0,45.0,7.0,68.0,138.4919891357422,30.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,10.0,100.0,17.0,6.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,2010.0,0.0,43.0,42.0,POINT (-90.51151096620455 16.31082088857018),-90.51151096620455,16.31082088857018
29,30,76919,403,200,2016.488,-853.8748779296875,-1.320727944374084,2015.984,0.527140362882174,206516.9316071429,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,1111.3760833333333,5862.048574023212,-9017.857142857143,9886.25,465.03997203751766,142.7722676250903,959.7698419378348,24.211118242505027,2021.94,-4024.057009810237,206.0,5.0,68.0,3.0,17.0,24.0,527.391357421875,20.0,20.0,2.0,2.0,11.0,11.0,2.0,0.0,0.0,,0.0,16.0,0.0,20.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.26626979005974 15.984726828531686),-92.26626979005974,15.984726828531686
30,31,75986,364,197,2021.981,1084.34375,1.755199790000916,2018.016,0.045009355343445,95789.15922770121,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,2572.529254290548,5374.084335231169,-8745.6,9953.0,229.34791381564483,131.1538711874113,676.6273124834179,-220.74806251874807,0.0,0.0,211.0,5.0,74.0,2.0,17.0,19.0,521.96875,20.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.17853943818002 16.312765056629484),-93.17853943818002,16.312765056629484
31,32,75805,194,99,2016.2,1200.8551025390625,1.338372588157654,2016.2,0.380541814996395,44757.970707070715,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,6468.297138047138,2387.9940220776693,1639.75,10000.0,204.06515007064277,85.62615523932887,491.0864316161784,-32.913544925813824,0.0,0.0,138.0,1.0,76.0,3.0,21.0,48.0,1344.392578125,20.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,91.0,26.0,11.0,38.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.17578817283004 16.35778859996613),-93.17578817283004,16.35778859996613
32,33,74273,204,111,-1.0,0.0,0.0,2020.868,0.390549102153461,614.4957314457315,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,9987.239146289146,32.09200295179499,9806.25,10000.0,-3.043445252006827,1.318435764539589,0.850144374598822,-6.61865517267954,0.0,0.0,288.0,1.0,75.0,72.0,0.0,73.0,610.8441162109375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,39.0,25.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.33180719599646 16.598308051687944),-91.33180719599646,16.598308051687944
33,34,74070,138,65,2017.625,215.72120666503906,1.720515131950378,2020.584,0.175273345951457,1589.124615384586,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,9951.607435897437,147.26490666586426,9070.0,10000.0,8.456798523527368,9.551393787227486,29.409939894984284,-17.609646723170677,0.0,0.0,211.0,1.0,75.0,72.0,0.0,73.0,1207.1597900390625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,33.0,27.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.32847178840849 16.643304840418267),-91.32847178840849,16.643304840418267
34,35,74272,292,150,2020.649,-3.800929546356201,-0.554607748985291,2017.23,0.45072201645636,2299.314809523814,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,9948.48057936508,87.41204292542525,9691.125,10000.0,-3.867513322700066,2.444120792683891,3.421558440185282,-14.544434869896637,2020.321,-244.92799458915124,191.0,1.0,75.0,8.0,5.0,72.0,594.2684326171875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,99.0,25.0,23.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.37847614762183 16.60163900017487),-91.37847614762183,16.60163900017487
35,36,73028,214,106,-1.0,0.0,0.0,2016.751,0.424059972022708,1645.539308176105,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,9982.113993710693,82.8186846612456,9471.666666666666,10000.0,7.910333080891085,2.744419144136863,15.632680908105195,0.177258521863838,0.0,0.0,47.0,1.0,75.0,3.0,8.0,72.0,346.3299865722656,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,25.0,23.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2003.0,20.0,21.0,POINT (-91.07735751258369 16.851348659167837),-91.07735751258369,16.851348659167837
36,37,73240,177,94,-1.0,0.0,0.0,2016.753,0.361314153770326,2273.709574468063,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,9915.836524822695,130.01702853276763,9256.0,10000.0,2.684381211578763,4.294390340404362,17.84294830724551,-10.135796299671306,0.0,0.0,320.0,1.0,75.0,3.0,10.0,71.0,488.5329895019531,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,96.0,37.0,29.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.08102289364962 16.806574825490184),-91.08102289364962,16.806574825490184
37,38,73241,254,137,2017.43,55.56978988647461,0.041292432695627,2016.512,0.645815935558763,10236.823096976033,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,9852.501529370873,270.4657858225428,8664.666666666666,10000.0,42.88537975595221,8.529610908233035,68.35782019106095,10.85299731412418,0.0,0.0,48.0,1.0,76.0,13.0,7.0,72.0,163.36407470703125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,89.0,27.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.0343004328116 16.802739998584222),-91.0343004328116,16.802739998584222
38,39,76335,227,121,2015.17,1870.523193359375,1.913845539093018,2021.981,0.401524771204937,87305.70891381346,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,4861.219618260528,4002.2649169704555,-3936.0,10000.0,553.7785728200809,122.74986604747744,965.8167518739722,143.41714131016727,0.0,0.0,115.0,1.0,75.0,9.0,19.0,47.0,828.470703125,20.0,20.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,0.0,18.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.4171280991457 16.236683874455593),-93.4171280991457,16.236683874455593
39,40,76497,278,145,2016.397,-444.005859375,-1.575048089027405,2016.068,0.450219090461315,85329.37725779966,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,6525.288587848932,3298.745066849056,-1585.0,9977.0,193.2993206449437,110.32788040776933,518.772654748014,-165.65612457311607,2016.244,-4609.6653863798965,265.0,1.0,76.0,4.0,22.0,51.0,925.0863647460938,20.0,20.0,2.0,2.0,2.0,11.0,11.0,0.0,0.0,,66.0,24.0,12.0,22.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.46660182533368 16.194157427708877),-93.46660182533368,16.194157427708877
40,41,76334,207,101,2016.332,-358.9337463378906,-0.886886298656464,2016.068,0.172890177324376,33673.03547854785,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,7215.067562470533,2331.753436416353,-883.0,10000.0,106.64533374352233,84.82741012250625,381.4189091822503,-161.8785829207029,0.0,0.0,185.0,1.0,77.0,3.0,21.0,46.0,1355.408447265625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,76.0,23.0,10.0,28.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-93.46377921436685 16.239140839136038),-93.46377921436685,16.239140839136038
41,42,71944,331,170,-1.0,0.0,0.0,2015.151,0.629086258563931,14436.453151260499,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,9724.538970588235,353.5453252071075,8387.25,10000.0,69.32924308073343,9.44221506813919,98.36815321142463,42.290997185153024,2017.581,767.6574884759002,203.0,1.0,76.0,31.0,5.0,72.0,626.8539428710938,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,22.0,21.0,41.0,4.0,4.0,4.0,4.0,4.0,4.0,1994.0,1990.0,30.0,33.0,POINT (-92.08960020632222 17.14855666258211),-92.08960020632222,17.14855666258211
42,43,71945,312,151,2018.282,152.8701934814453,1.251419067382812,2021.984,0.253426522109052,3647.9655077262796,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,9848.895198675496,187.49900304703183,8677.0,10000.0,23.996750248771058,4.438356309882436,37.50804553877072,9.946747934213787,0.0,0.0,8.0,1.0,76.0,43.0,2.0,72.0,863.4891357421875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,99.0,24.0,26.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.04291787739369 17.145194500387813),-92.04291787739369,17.145194500387813
43,44,72157,312,155,2016.312,-181.32191467285156,-4.509462833404541,2020.299,0.644873919162125,26404.823886328697,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,9154.285483870968,642.3606497252114,7424.0,9998.2,-92.05554155477394,19.27194500124757,-38.4957590045048,-145.5089389275061,2016.312,-2024.5252612377308,358.0,1.0,75.0,18.0,9.0,69.0,871.4337158203125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,22.0,26.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,2016.0,0.0,43.0,42.0,POINT (-92.0929356139102 17.10327895048542),-92.0929356139102,17.10327895048542
44,45,72158,282,144,2019.159,991.956787109375,1.010271668434143,2015.019,0.682714795246622,65362.82900132287,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,7079.5786127645515,1478.2341153770415,2414.75,9517.0,434.08753473992766,38.89766214875783,567.605292418219,299.9371103198728,2015.151,-1040.9214053663711,135.0,1.0,66.0,4.0,14.0,33.0,1280.9266357421875,30.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,81.0,12.0,5.0,17.0,3.0,3.0,3.0,3.0,3.0,3.0,1998.0,1993.0,43.0,41.0,POINT (-92.04599019801951 17.100224466263818),-92.04599019801951,17.100224466263818
45,46,76360,327,174,2016.904,-488.14959716796875,-1.541667580604553,2016.115,0.581614603343639,134575.4505952382,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,5589.794492337165,3620.333574812059,-2080.8333333333335,10000.0,384.44588809416734,89.81976089748089,656.5597401067074,41.96666443845865,2018.37,-3100.6827118301007,234.0,1.0,76.0,30.0,11.0,59.0,725.8551025390625,10.0,10.0,2.0,11.0,11.0,2.0,2.0,0.0,0.0,,51.0,17.0,7.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.25349446554162 16.16471844255403),-92.25349446554162,16.16471844255403
46,47,76361,322,166,2017.712,-190.09031677246094,-1.093220114707947,2019.049,0.412507399885783,65230.26414228341,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,7433.083770797476,2547.0745505688874,179.28571428571428,10000.0,112.32373605788155,59.598510140093246,326.01210162459256,-115.21867539893567,2017.252,-3485.154142217622,69.0,1.0,77.0,31.0,10.0,63.0,1193.71630859375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,55.0,20.0,9.0,24.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.20710197818157 16.16138303496605),-92.20710197818157,16.16138303496605
47,48,70179,398,199,2016.247,-2361.66162109375,-8.933486938476562,2018.041,0.725050308557315,142344.513155061,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,7269.016002632208,2355.213877025088,934.0,10000.0,-290.0353337020379,45.788345466274826,-126.74460025443118,-449.56627233635885,2018.041,-5799.187598736028,237.0,1.0,74.0,5.0,18.0,49.0,41.658416748046875,30.0,10.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0,16.0,100.0,15.0,4.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.68789762882149 17.48326124675481),-91.68789762882149,17.48326124675481
48,49,70407,380,186,2016.795,3653.04345703125,3.852668762207031,2019.159,0.67536967735309,159716.9070404506,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,3448.914029697901,3230.6237506151524,-4798.166666666667,9218.2,-62.00020569583752,62.233011900149414,142.52671047124736,-263.01416381546926,2020.693,-3998.0231987950488,254.0,2.0,59.0,2.0,17.0,22.0,157.6619873046875,20.0,30.0,11.0,11.0,5.0,5.0,5.0,0.0,1.0,8.0,94.0,9.0,0.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.6912597910158 17.43826445802449),-91.6912597910158,17.43826445802449
